,source,target,weight
31396,Stat5a,Cd34,1.0
31397,Stat5a,Cd36,1.0
31398,Stat5a,Cd3e,1.0
31399,Stat5a,Cd44,1.0
31400,Stat5a,Cd69,1.0
31401,Stat5a,Cd84,1.0
31402,Stat5a,Cd8a,1.0
31403,Stat5a,Cdkn1a,1.0
31404,Stat5a,Cdkn2b,-1.0
31405,Stat5a,Cebpa,1.0
31406,Stat5a,Cel,1.0
31407,Stat5a,Chordc1,1.0
31408,Stat5a,Cish,1.0
31409,Stat5a,Cited2,1.0
31410,Stat5a,Clnk,1.0
31411,Stat5a,Cpd,1.0
31412,Stat5a,Crebbp,1.0
31413,Stat5a,Csf2,1.0
31414,Stat5a,Csf3,1.0
31415,Stat5a,Csf3r,1.0
31416,Stat5a,Csn1s1,1.0
31417,Stat5a,Csn2,1.0
31418,Stat5a,Cxcl9,1.0
31419,Stat5a,Dcn,1.0
31420,Stat5a,Dio2,1.0
31421,Stat5a,Dll1,1.0
31422,Stat5a,Dnmt3a,1.0
31423,Stat5a,Dpagt1,1.0
31424,Stat5a,Dpf3,1.0
31425,Stat5a,Ebf1,1.0
31426,Stat5a,Egf,1.0
31427,Stat5a,Egfr,1.0
31428,Stat5a,Eomes,1.0
31429,Stat5a,Epo,1.0
31430,Stat5a,Epor,1.0
31431,Stat5a,Esr1,1.0
31432,Stat5a,Fasn,-1.0
31433,Stat5a,Fcgr1,1.0
31434,Stat5a,Fgf21,1.0
31435,Stat5a,Fkbp1a,1.0
31436,Stat5a,Fos,1.0
31437,Stat5a,Fosl2,1.0
31438,Stat5a,Foxa3,1.0
31439,Stat5a,Foxp3,1.0
31440,Stat5a,Fubp1,1.0
31441,Stat5a,Gas1,1.0
31442,Stat5a,Gas2,1.0
31443,Stat5a,Gast,1.0
31444,Stat5a,Gfi1,1.0
31445,Stat5a,Gh,1.0
31446,Stat5a,Ghr,1.0
31447,Stat5a,Glul,1.0
31448,Stat5a,Grb10,1.0
31449,Stat5a,Grk5,1.0
31450,Stat5a,Hmgcr,1.0
31451,Stat5a,Hrh1,1.0
31452,Stat5a,Hsd11b2,1.0
31453,Stat5a,Hsp90aa1,1.0
31454,Stat5a,Hspa8,1.0
31455,Stat5a,Id1,1.0
31456,Stat5a,Id2,-1.0
31457,Stat5a,Ifng,1.0
31458,Stat5a,Igf1,1.0
31459,Stat5a,Igf1r,1.0
31460,Stat5a,Igf2,1.0
31461,Stat5a,Il10,1.0
31462,Stat5a,Il13,-1.0
31463,Stat5a,Il17a,1.0
31464,Stat5a,Il18,1.0
31465,Stat5a,Il18r1,1.0
31466,Stat5a,Il2,1.0
31467,Stat5a,Il21,1.0
31468,Stat5a,Il2ra,1.0
31469,Stat5a,Il3,1.0
31470,Stat5a,Il4,1.0
31471,Stat5a,Il5,1.0
31472,Stat5a,Il6,1.0
31473,Stat5a,Il6st,1.0
31474,Stat5a,Il7,1.0
31475,Stat5a,Il7r,1.0
31476,Stat5a,Il9,1.0
31477,Stat5a,Irf1,-1.0
31478,Stat5a,Irf5,1.0
31479,Stat5a,Irf8,1.0
31480,Stat5a,Ivl,1.0
31481,Stat5a,Jak2,1.0
31482,Stat5a,Jak3,1.0
31483,Stat5a,Kitl,1.0
31484,Stat5a,Klk8,1.0
31485,Stat5a,Krt17,1.0
31486,Stat5a,Lcn2,1.0
31487,Stat5a,Lef1,-1.0
31488,Stat5a,Lep,1.0
31489,Stat5a,Lif,1.0
31490,Stat5a,Lonp1,1.0
31491,Stat5a,Lta,1.0
31492,Stat5a,Ltf,1.0
31493,Stat5a,Maf,1.0
31494,Stat5a,Mapk8,1.0
31495,Stat5a,Me3,1.0
31496,Stat5a,Med22,1.0
31497,Stat5a,Mef2c,-1.0
31498,Stat5a,Muc1,1.0
31499,Stat5a,Myc,1.0
31500,Stat5a,Myd88,1.0
31501,Stat5a,Ncam2,1.0
31502,Stat5a,Nf1,1.0
31503,Stat5a,Nfatc2,1.0
31504,Stat5a,Npm1,-1.0
31505,Stat5a,Nr3c1,1.0
31506,Stat5a,Nr3c2,-1.0
31507,Stat5a,Ntrk1,1.0
31508,Stat5a,Onecut1,1.0
31509,Stat5a,Osm,1.0
31510,Stat5a,Pax5,1.0
31511,Stat5a,Pck1,1.0
31512,Stat5a,Pdk4,1.0
31513,Stat5a,Pias3,1.0
31514,Stat5a,Pik3c3,1.0
31515,Stat5a,Pik3r1,1.0
31516,Stat5a,Pim1,1.0
31517,Stat5a,Pim2,1.0
31518,Stat5a,Pitx1,1.0
31519,Stat5a,Pml,1.0
31520,Stat5a,Prf1,1.0
31521,Stat5a,Prlr,1.0
31522,Stat5a,Prox1,1.0
31523,Stat5a,Psap,1.0
31524,Stat5a,Ptgs2,1.0
31525,Stat5a,Ptpn2,1.0
31526,Stat5a,Pttg1,1.0
31527,Stat5a,Qpct,1.0
31528,Stat5a,Rad51,1.0
31529,Stat5a,Rarb,1.0
31530,Stat5a,Rb1,1.0
31531,Stat5a,Rgs16,1.0
31532,Stat5a,Rhoh,1.0
31533,Stat5a,Samhd1,1.0
31534,Stat5a,Scgb3a1,1.0
31535,Stat5a,Scnn1a,1.0
31536,Stat5a,Sftpb,1.0
31537,Stat5a,Shc1,1.0
31538,Stat5a,Slc10a1,1.0
31539,Stat5a,Slc30a2,1.0
31540,Stat5a,Slco1b2,1.0
31541,Stat5a,Slpi,1.0
31542,Stat5a,Smn1,1.0
31543,Stat5a,Socs1,1.0
31544,Stat5a,Socs2,1.0
31545,Stat5a,Socs3,1.0
31546,Stat5a,Socs6,1.0
31547,Stat5a,Sp1,1.0
31548,Stat5a,Src,1.0
31549,Stat5a,Sspo,1.0
31550,Stat5a,Ssr3,1.0
31551,Stat5a,Stat3,1.0
31552,Stat5a,Stat5b,1.0
31553,Stat5a,Stk11,1.0
31554,Stat5a,Sumo1,-1.0
31555,Stat5a,Tert,1.0
31556,Stat5a,Tfap2a,1.0
31557,Stat5a,Tfrc,1.0
31558,Stat5a,Tlr2,1.0
31559,Stat5a,Tnf,1.0
31560,Stat5a,Tnfrsf11a,1.0
31561,Stat5a,Tnfsf11,1.0
31562,Stat5a,Tspoap1,1.0
31563,Stat5a,Txnrd3,1.0
31564,Stat5a,Ucp1,1.0
31565,Stat5a,Vim,1.0
31566,Stat5b,Agt,1.0
31567,Stat5b,Anp32a,1.0
31568,Stat5b,Apoc3,1.0
31569,Stat5b,Aurka,1.0
31570,Stat5b,Bcl2,1.0
31571,Stat5b,Bcl2l1,1.0
31572,Stat5b,Bcl6,1.0
31573,Stat5b,Ccnd1,1.0
31574,Stat5b,Ccnd2,1.0
31575,Stat5b,Cd4,1.0
31576,Stat5b,Cd84,1.0
31577,Stat5b,Cdk6,1.0
31578,Stat5b,Cdkn1a,1.0
31579,Stat5b,Cdkn1b,1.0
31580,Stat5b,Cdkn2b,1.0
31581,Stat5b,Cel,1.0
31582,Stat5b,Chordc1,1.0
31583,Stat5b,Cish,1.0
31584,Stat5b,Crebbp,1.0
31585,Stat5b,Csf2,1.0
31586,Stat5b,Csn1s1,1.0
31587,Stat5b,Csn2,1.0
31588,Stat5b,Cxcl9,1.0
31589,Stat5b,Cyp8b1,1.0
31590,Stat5b,Dpagt1,1.0
31591,Stat5b,Dpf3,1.0
31592,Stat5b,Egfr,1.0
31593,Stat5b,Esr1,1.0
31594,Stat5b,Esr2,1.0
31595,Stat5b,Fcgr1,1.0
31596,Stat5b,Fgf2,1.0
31597,Stat5b,Fubp1,1.0
31598,Stat5b,Gck,1.0
31599,Stat5b,Gh,1.0
31600,Stat5b,Glul,1.0
31601,Stat5b,Gnrh1,1.0
31602,Stat5b,Grb10,1.0
31603,Stat5b,Grk5,1.0
31604,Stat5b,Hmgcr,1.0
31605,Stat5b,Hp,1.0
31606,Stat5b,Hsd17b1,1.0
31607,Stat5b,Hsd17b8,1.0
31608,Stat5b,Hsp90aa1,1.0
31609,Stat5b,Hspb1,1.0
31610,Stat5b,Ifng,1.0
31611,Stat5b,Igf1,1.0
31612,Stat5b,Igf1r,1.0
31613,Stat5b,Igfbp1,-1.0
31614,Stat5b,Il10,1.0
31615,Stat5b,Il13,-1.0
31616,Stat5b,Il2,1.0
31617,Stat5b,Il2ra,1.0
31618,Stat5b,Il4,1.0
31619,Stat5b,Il6st,1.0
31620,Stat5b,Il9,1.0
31621,Stat5b,Insr,1.0
31622,Stat5b,Irf1,-1.0
31623,Stat5b,Jak2,1.0
31624,Stat5b,Jun,1.0
31625,Stat5b,Klk8,1.0
31626,Stat5b,Krt17,1.0
31627,Stat5b,Lcn2,1.0
31628,Stat5b,Lep,1.0
31629,Stat5b,Lonp1,1.0
31630,Stat5b,Maf,1.0
31631,Stat5b,Med22,1.0
31632,Stat5b,Mef2c,-1.0
31633,Stat5b,Muc1,1.0
31634,Stat5b,Myd88,1.0
31635,Stat5b,Osm,1.0
31636,Stat5b,Pax5,1.0
31637,Stat5b,Pitx1,1.0
31638,Stat5b,Pparg,-1.0
31639,Stat5b,Ppig,1.0
31640,Stat5b,Prf1,1.0
31641,Stat5b,Prlr,1.0
31642,Stat5b,Psap,1.0
31643,Stat5b,Rad51,1.0
31644,Stat5b,Rasd1,1.0
31645,Stat5b,Rb1,1.0
31646,Stat5b,Rgs16,1.0
31647,Stat5b,Slc10a4,1.0
31648,Stat5b,Slpi,1.0
31649,Stat5b,Socs2,1.0
31650,Stat5b,Socs3,1.0
31651,Stat5b,Socs6,1.0
31652,Stat5b,Sspo,1.0
31653,Stat5b,Ssr3,1.0
31654,Stat5b,Stat5a,1.0
31655,Stat5b,Tac2,1.0
31656,Stat5b,Tkt,1.0
31657,Stat5b,Tlr2,1.0
31658,Stat5b,Tnfsf10,1.0
31659,Stat5b,Txnrd3,1.0
31660,Stat6,Adra2b,1.0
31661,Stat6,Alox12,1.0
31662,Stat6,Alox15,1.0
31663,Stat6,Anxa2,1.0
31664,Stat6,Arg1,1.0
31665,Stat6,Batf,1.0
31666,Stat6,Bcl2l1,1.0
31667,Stat6,Bcl6,1.0
31668,Stat6,Ccl1,1.0
31669,Stat6,Ccl11,1.0
31670,Stat6,Ccl17,1.0
31671,Stat6,Ccl26,1.0
31672,Stat6,Ccr4,1.0
31673,Stat6,Ccr8,1.0
31674,Stat6,Cd4,1.0
31675,Stat6,Cd40,1.0
31676,Stat6,Cd86,1.0
31677,Stat6,Cdkn1a,1.0
31678,Stat6,Cdkn1b,1.0
31679,Stat6,Cdkn2a,1.0
31680,Stat6,Chi3l1,1.0
31681,Stat6,Cish,1.0
31682,Stat6,Cnr1,1.0
31683,Stat6,Col1a1,1.0
31684,Stat6,Col1a2,1.0
31685,Stat6,Crebbp,1.0
31686,Stat6,Crygc,1.0
31687,Stat6,Csn2,1.0
31688,Stat6,Cxcl9,1.0
31689,Stat6,Cyp2e1,1.0
31690,Stat6,Cysltr1,1.0
31691,Stat6,Dusp1,1.0
31692,Stat6,Egln3,1.0
31693,Stat6,Ep300,1.0
31694,Stat6,Fcer1g,1.0
31695,Stat6,Fcer2a,1.0
31696,Stat6,Fgfr1,1.0
31697,Stat6,Fos,1.0
31698,Stat6,Fosb,1.0
31699,Stat6,Foxp3,-1.0
31700,Stat6,Gast,1.0
31701,Stat6,Gata3,1.0
31702,Stat6,Gfi1,1.0
31703,Stat6,Hrh1,1.0
31704,Stat6,Icos,1.0
31705,Stat6,Ifng,-1.0
31706,Stat6,Igf1,1.0
31707,Stat6,Ighe,1.0
31708,Stat6,Il10,-1.0
31709,Stat6,Il13,-1.0
31710,Stat6,Il13ra2,1.0
31711,Stat6,Il17a,1.0
31712,Stat6,Il18r1,-1.0
31713,Stat6,Il19,1.0
31714,Stat6,Il1r1,1.0
31715,Stat6,Il1rn,1.0
31716,Stat6,Il24,1.0
31717,Stat6,Il27,1.0
31718,Stat6,Il31,1.0
31719,Stat6,Il4,1.0
31720,Stat6,Il4ra,1.0
31721,Stat6,Il5,1.0
31722,Stat6,Il9,1.0
31723,Stat6,Irf1,1.0
31724,Stat6,Irf4,1.0
31725,Stat6,Irs2,1.0
31726,Stat6,Itga2b,1.0
31727,Stat6,Itgal,1.0
31728,Stat6,Jak1,1.0
31729,Stat6,Kdm6b,1.0
31730,Stat6,Klf4,1.0
31731,Stat6,Kras,1.0
31732,Stat6,Mrc1,1.0
31733,Stat6,Nfatc1,-1.0
31734,Stat6,Nos2,-1.0
31735,Stat6,Notch4,1.0
31736,Stat6,Oprm1,1.0
31737,Stat6,Ormdl3,1.0
31738,Stat6,Ostm1,1.0
31739,Stat6,Pcsk1,1.0
31740,Stat6,Pdcd1lg2,1.0
31741,Stat6,Pdlim7,1.0
31742,Stat6,Ppara,1.0
31743,Stat6,Pparg,1.0
31744,Stat6,Ppargc1a,1.0
31745,Stat6,Prkcq,1.0
31746,Stat6,Ptgs2,1.0
31747,Stat6,Retn,1.0
31748,Stat6,Rpl26,1.0
31749,Stat6,Samhd1,1.0
31750,Stat6,Scgb3a1,1.0
31751,Stat6,Sele,-1.0
31752,Stat6,Selp,1.0
31753,Stat6,Sidt1,1.0
31754,Stat6,Slc26a4,1.0
31755,Stat6,Slc6a3,1.0
31756,Stat6,Smarca4,1.0
31757,Stat6,Snap25,1.0
31758,Stat6,Socs1,1.0
31759,Stat6,Socs3,1.0
31760,Stat6,Spdef,1.0
31761,Stat6,Stat1,-1.0
31762,Stat6,Stat4,-1.0
31763,Stat6,Tff3,1.0
31764,Stat6,Tgfb1,1.0
31765,Stat6,Th,1.0
31766,Stat6,Tlr4,-1.0
31767,Stat6,Tnf,-1.0
31768,Stat6,Tnfrsf11b,1.0
31769,Stat6,Tnfrsf8,1.0
31770,Stat6,Tnfsf11,1.0
31771,Stat6,Tnfsf13,1.0
31772,Stat6,Vcam1,1.0
31773,Stat6,Vegfa,1.0
31774,Stox1,Ccna2,1.0
31775,Stox1,Ccnb1,1.0
31776,Stox1,Ccnc,-1.0
31777,Stox1,Ccne1,1.0
31778,Stox1,Cntnap2,-1.0
31779,Supt20,Cgrrf1,1.0
31780,Supt20,Ltf,1.0
31781,Supt20,Mapk14,1.0
31782,Supt3,Nedd4l,1.0
31783,T,Bag6,1.0
31784,T,Bmp4,1.0
31785,T,Cxcr4,1.0
31786,T,Dkk1,1.0
31787,T,Dppa4,1.0
31788,T,Gsc,1.0
31789,T,Igkc,1.0
31790,T,Nanog,1.0
31791,T,Pdp1,1.0
31792,T,Thy1,1.0
31793,T,Tyrp1,1.0
31794,Tada2a,Cfap20,1.0
31795,Tada2a,Fgfr1,1.0
31796,Tada2a,Kat2b,1.0
31797,Tada2a,Krt9,1.0
31798,Tada2a,Psmd4,1.0
31799,Tada2a,Tada3,1.0
31800,Tada2a,Taf6,1.0
31801,Taf1,Ar,1.0
31802,Taf1,Bax,-1.0
31803,Taf1,Ccna2,1.0
31804,Taf1,Ccnd1,1.0
31805,Taf1,Cdkn1a,1.0
31806,Taf1,Cdkn1b,1.0
31807,Taf1,Ciita,1.0
31808,Taf1,Dnm1l,1.0
31809,Taf1,Drd2,-1.0
31810,Taf1,Egfr,1.0
31811,Taf1,Elp3,1.0
31812,Taf1,Ets2,1.0
31813,Taf1,Flot2,1.0
31814,Taf1,Fos,1.0
31815,Taf1,Gtf2a1,1.0
31816,Taf1,Hat1,1.0
31817,Taf1,Hmox1,1.0
31818,Taf1,Hpse2,1.0
31819,Taf1,Hspa5,1.0
31820,Taf1,Igfbp1,1.0
31821,Taf1,Igfbp7,1.0
31822,Taf1,Kat2a,1.0
31823,Taf1,Kat2b,1.0
31824,Taf1,Lgals7,-1.0
31825,Taf1,Lrig2,1.0
31826,Taf1,Mdm2,1.0
31827,Taf1,Myb,1.0
31828,Taf1,Ndn,1.0
31829,Taf1,Pax3,1.0
31830,Taf1,Poli,1.0
31831,Taf1,Polr2f,1.0
31832,Taf1,Rarb,1.0
31833,Taf1,Rb1,1.0
31834,Taf1,Slc2a1,1.0
31835,Taf1,Src,1.0
31836,Taf1,Taf2,1.0
31837,Taf1,Taf7,1.0
31838,Taf1,Tat,1.0
31839,Taf1,Tbp,1.0
31840,Taf1,Trp53,-1.0
31841,Taf1,Ube2b,1.0
31842,Taf12,Atf7,1.0
31843,Taf4,Atf7,-1.0
31844,Taf4,Cdkn1a,1.0
31845,Taf5,Cdkn1a,1.0
31846,Tal1,Adcy3,1.0
31847,Tal1,Aldh1a2,1.0
31848,Tal1,Angpt2,1.0
31849,Tal1,Arvcf,1.0
31850,Tal1,Brf1,1.0
31851,Tal1,C3ar1,1.0
31852,Tal1,Car1,1.0
31853,Tal1,Cbfa2t3,1.0
31854,Tal1,Cbx5,1.0
31855,Tal1,Ccnd1,1.0
31856,Tal1,Cd34,-1.0
31857,Tal1,Cd4,-1.0
31858,Tal1,Cd7,1.0
31859,Tal1,Cd74,1.0
31860,Tal1,Cdh23,1.0
31861,Tal1,Cdh5,1.0
31862,Tal1,Cdkn2a,1.0
31863,Tal1,Cdkn2b,1.0
31864,Tal1,Chst11,1.0
31865,Tal1,Csnk2a1,1.0
31866,Tal1,Cwc27,1.0
31867,Tal1,Dcstamp,-1.0
31868,Tal1,Dmp1,1.0
31869,Tal1,Dsc3,1.0
31870,Tal1,Epb42,1.0
31871,Tal1,Epor,1.0
31872,Tal1,Erg,1.0
31873,Tal1,Etv2,-1.0
31874,Tal1,Fbn1,1.0
31875,Tal1,Fbxw7,1.0
31876,Tal1,Fcrl1,1.0
31877,Tal1,Fgfr1,1.0
31878,Tal1,Flt1,1.0
31879,Tal1,Fubp1,1.0
31880,Tal1,Gata4,1.0
31881,Tal1,Gfi1,1.0
31882,Tal1,Gypa,1.0
31883,Tal1,Hbb-bh1,1.0
31884,Tal1,Hey2,1.0
31885,Tal1,Il6,1.0
31886,Tal1,Itga2b,1.0
31887,Tal1,Kdm1a,1.0
31888,Tal1,Kdr,1.0
31889,Tal1,Kitl,1.0
31890,Tal1,Krt7,1.0
31891,Tal1,Krt9,1.0
31892,Tal1,Larp4b,1.0
31893,Tal1,Ldb1,1.0
31894,Tal1,Lmo1,1.0
31895,Tal1,Lmo2,1.0
31896,Tal1,Map3k4,1.0
31897,Tal1,Mef2c,1.0
31898,Tal1,Mepe,1.0
31899,Tal1,Mpo,1.0
31900,Tal1,Mtx1,1.0
31901,Tal1,Myb,1.0
31902,Tal1,Myo1e,1.0
31903,Tal1,Myog,1.0
31904,Tal1,Nbas,1.0
31905,Tal1,Nfe2,1.0
31906,Tal1,Nfkb1,-1.0
31907,Tal1,Nkx3-1,1.0
31908,Tal1,Nos1,1.0
31909,Tal1,Notch1,1.0
31910,Tal1,Ntng2,1.0
31911,Tal1,Padi6,1.0
31912,Tal1,Pdik1l,1.0
31913,Tal1,Pdzk1ip1,1.0
31914,Tal1,Pgam5,1.0
31915,Tal1,Pik3c3,1.0
31916,Tal1,Plcg1,1.0
31917,Tal1,Plekho1,1.0
31918,Tal1,Pmel,1.0
31919,Tal1,Ppp3ca,1.0
31920,Tal1,Ptcra,1.0
31921,Tal1,Ptk2b,1.0
31922,Tal1,Ptpru,-1.0
31923,Tal1,Rbfox3,1.0
31924,Tal1,Rps3a1,-1.0
31925,Tal1,Runx1,1.0
31926,Tal1,Sbno2,1.0
31927,Tal1,Sirt1,1.0
31928,Tal1,Ssh2,1.0
31929,Tal1,Stil,1.0
31930,Tal1,Stmn1,1.0
31931,Tal1,Strada,1.0
31932,Tal1,Stxbp3,1.0
31933,Tal1,Tert,1.0
31934,Tal1,Traf3,1.0
31935,Tal1,Trib2,1.0
31936,Tal1,Ubc,1.0
31937,Tal1,Ube2h,1.0
31938,Tal1,Usp34,1.0
31939,Tbl1x,Myc,1.0
31940,Tbl1xr1,Smad7,1.0
31941,Tbp,Ache,1.0
31942,Tbp,Adh1,1.0
31943,Tbp,Adh4,1.0
31944,Tbp,Adra1d,1.0
31945,Tbp,Afm,1.0
31946,Tbp,Agtr2,1.0
31947,Tbp,Akt1,1.0
31948,Tbp,Ank1,1.0
31949,Tbp,App,1.0
31950,Tbp,Aurka,1.0
31951,Tbp,Bcl2,-1.0
31952,Tbp,Bdkrb1,1.0
31953,Tbp,Bdp1,1.0
31954,Tbp,Brf1,1.0
31955,Tbp,Brf2,1.0
31956,Tbp,Btaf1,1.0
31957,Tbp,Btk,1.0
31958,Tbp,C4b,1.0
31959,Tbp,Camk4,1.0
31960,Tbp,Ccna2,1.0
31961,Tbp,Ccnb1,1.0
31962,Tbp,Cdkn1a,1.0
31963,Tbp,Cfap20,1.0
31964,Tbp,Cftr,1.0
31965,Tbp,Crebbp,1.0
31966,Tbp,Crp,1.0
31967,Tbp,Csf2,1.0
31968,Tbp,Cyc1,1.0
31969,Tbp,Cyp1b1,1.0
31970,Tbp,Cyp27a1,1.0
31971,Tbp,Dhfr,1.0
31972,Tbp,Dhodh,1.0
31973,Tbp,Dnah8,1.0
31974,Tbp,Dr1,1.0
31975,Tbp,E2f1,1.0
31976,Tbp,Edf1,1.0
31977,Tbp,Egf,1.0
31978,Tbp,Egfr,1.0
31979,Tbp,Eif4e,1.0
31980,Tbp,Elane,1.0
31981,Tbp,Epo,1.0
31982,Tbp,Erbb2,-1.0
31983,Tbp,Ercc3,1.0
31984,Tbp,Ets2,1.0
31985,Tbp,Fcgr1,1.0
31986,Tbp,Fgfr1,1.0
31987,Tbp,Fn1,1.0
31988,Tbp,Fos,1.0
31989,Tbp,Foxp3,1.0
31990,Tbp,Fus,-1.0
31991,Tbp,Gal,1.0
31992,Tbp,Gc,1.0
31993,Tbp,Gfap,1.0
31994,Tbp,Gh,1.0
31995,Tbp,Glud1,1.0
31996,Tbp,Gtf2a1,1.0
31997,Tbp,Gtf2b,1.0
31998,Tbp,Gtf2f1,1.0
31999,Tbp,Gtf2f2,1.0
32000,Tbp,H1f2,1.0
32001,Tbp,H2ac19,1.0
32002,Tbp,Hmox1,1.0
32003,Tbp,Hspa4,1.0
32004,Tbp,Hspa5,1.0
32005,Tbp,Ibsp,-1.0
32006,Tbp,Ide,1.0
32007,Tbp,Igf1r,1.0
32008,Tbp,Igf2,1.0
32009,Tbp,Igfbp3,1.0
32010,Tbp,Igfbp4,1.0
32011,Tbp,Igfbp7,1.0
32012,Tbp,Il1b,1.0
32013,Tbp,Il2ra,1.0
32014,Tbp,Il6,-1.0
32015,Tbp,Ilk,1.0
32016,Tbp,Iscu,1.0
32017,Tbp,Isyna1,1.0
32018,Tbp,Jun,1.0
32019,Tbp,Kat2b,1.0
32020,Tbp,Kras,1.0
32021,Tbp,Krt36,1.0
32022,Tbp,Lamtor5,1.0
32023,Tbp,Large1,1.0
32024,Tbp,Lat,1.0
32025,Tbp,Lgals1,1.0
32026,Tbp,Lin28b,1.0
32027,Tbp,Litaf,1.0
32028,Tbp,Lrp2,1.0
32029,Tbp,Manf,1.0
32030,Tbp,Map3k14,1.0
32031,Tbp,Mapk8,1.0
32032,Tbp,Mapk9,1.0
32033,Tbp,Mbp,1.0
32034,Tbp,Me3,1.0
32035,Tbp,Med21,1.0
32036,Tbp,Myb,1.0
32037,Tbp,Myc,1.0
32038,Tbp,Myh1,1.0
32039,Tbp,Myod1,1.0
32040,Tbp,Myog,1.0
32041,Tbp,Nf1,-1.0
32042,Tbp,Nfkbia,1.0
32043,Tbp,Nprl3,1.0
32044,Tbp,Ntrk1,1.0
32045,Tbp,Pam,1.0
32046,Tbp,Pla2g4a,1.0
32047,Tbp,Pmf1,1.0
32048,Tbp,Polh,1.0
32049,Tbp,Poli,1.0
32050,Tbp,Polr2f,1.0
32051,Tbp,Ppbp,1.0
32052,Tbp,Psmd4,1.0
32053,Tbp,Ptgs2,1.0
32054,Tbp,Pvr,1.0
32055,Tbp,Rarb,1.0
32056,Tbp,Rasa1,1.0
32057,Tbp,Rb1,1.0
32058,Tbp,Rnase1,1.0
32059,Tbp,Rpl32,1.0
32060,Tbp,Scg2,1.0
32061,Tbp,Scgb1a1,1.0
32062,Tbp,Sgca,1.0
32063,Tbp,Shbg,1.0
32064,Tbp,Slc26a3,1.0
32065,Tbp,Snap25,1.0
32066,Tbp,Stip1,1.0
32067,Tbp,Sub1,1.0
32068,Tbp,Supt3,1.0
32069,Tbp,Taf1,1.0
32070,Tbp,Taf10,1.0
32071,Tbp,Taf11,1.0
32072,Tbp,Taf12,1.0
32073,Tbp,Taf1a,1.0
32074,Tbp,Taf1b,1.0
32075,Tbp,Taf1c,1.0
32076,Tbp,Taf4b,1.0
32077,Tbp,Taf5,1.0
32078,Tbp,Taf6,1.0
32079,Tbp,Taf7,1.0
32080,Tbp,Tat,1.0
32081,Tbp,Tent4a,1.0
32082,Tbp,Tert,1.0
32083,Tbp,Tfap4,1.0
32084,Tbp,Tfrc,1.0
32085,Tbp,Tkt,1.0
32086,Tbp,Tnfrsf11a,1.0
32087,Tbp,Tpi1,1.0
32088,Tbp,Trp63,1.0
32089,Tbp,Trrap,1.0
32090,Tbp,Usf1,1.0
32091,Tbp,Vcp,1.0
32092,Tbp,mt-Atp6,1.0
32093,Tbpl1,Ache,1.0
32094,Tbpl1,C6,1.0
32095,Tbpl1,Cd44,1.0
32096,Tbpl1,Cdkn1a,1.0
32097,Tbpl1,Cxcl11,1.0
32098,Tbpl1,Dntt,1.0
32099,Tbpl1,Edn1,1.0
32100,Tbpl1,Fos,-1.0
32101,Tbpl1,Gtf2a1,1.0
32102,Tbpl1,Gtf2b,1.0
32103,Tbpl1,H1f2,1.0
32104,Tbpl1,Lct,1.0
32105,Tbpl1,Mc1r,1.0
32106,Tbpl1,Nf1,1.0
32107,Tbpl1,Oxtr,1.0
32108,Tbpl1,Pam,1.0
32109,Tbpl1,Pcna,1.0
32110,Tbpl1,Pdp1,1.0
32111,Tbpl1,Pmel,1.0
32112,Tbpl1,Poli,1.0
32113,Tbpl1,Slc3a1,1.0
32114,Tbpl1,Spi1,1.0
32115,Tbpl1,Spint2,1.0
32116,Tbpl1,Taf7,1.0
32117,Tbpl1,Terf1,1.0
32118,Tbpl1,Tinf2,1.0
32119,Tbpl1,Tnf,1.0
32120,Tbpl1,Trp53,1.0
32121,Tbpl1,Trp63,1.0
32122,Tbpl1,Trpv4,1.0
32123,Tbpl1,Tyr,1.0
32124,Tbpl1,Tyrp1,1.0
32125,Tbpl1,Wee1,1.0
32126,Tbpl1,Zap70,1.0
32127,Tbpl1,mt-Atp6,1.0
32128,Tbpl2,Afm,1.0
32129,Tbpl2,Cdkn1a,1.0
32130,Tbpl2,Cdx4,1.0
32131,Tbpl2,Lpl,1.0
32132,Tbpl2,Mapk8,1.0
32133,Tbpl2,Pam,1.0
32134,Tbpl2,Poli,1.0
32135,Tbpl2,Tbp,1.0
32136,Tbpl2,Txn1,1.0
32137,Tbpl2,Txnip,1.0
32138,Tbr1,Auts2,1.0
32139,Tbr1,Eomes,1.0
32140,Tbr1,Fezf2,-1.0
32141,Tbr1,Grin2b,1.0
32142,Tbr1,Reln,1.0
32143,Tbx1,Amelx,1.0
32144,Tbx1,Arrb2,1.0
32145,Tbx1,Bmp4,1.0
32146,Tbx1,Cdkn1a,-1.0
32147,Tbx1,Eya1,1.0
32148,Tbx1,Fgf10,1.0
32149,Tbx1,Fgf8,1.0
32150,Tbx1,Flt4,1.0
32151,Tbx1,Hpgds,1.0
32152,Tbx1,Pitx2,-1.0
32153,Tbx1,Ptgdr,1.0
32154,Tbx1,Sox9,1.0
32155,Tbx1,Tlx1,1.0
32156,Tbx10,Mrgprf,1.0
32157,Tbx10,Pam,1.0
32158,Tbx10,Trp53,1.0
32159,Tbx10,Vcam1,1.0
32160,Tbx15,Cd44,1.0
32161,Tbx15,Col2a1,1.0
32162,Tbx15,Dld,1.0
32163,Tbx15,Dnase2b,1.0
32164,Tbx15,Dot1l,1.0
32165,Tbx15,Egfr,1.0
32166,Tbx15,Esr2,1.0
