,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_294,2419.0,3529.0,68.54633040521394,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_86,755.0,1538.0,49.08972691807542,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_41,1588.0,2600.0,61.07692307692307,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_165,780.0,1130.0,69.02654867256636,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_172,1026.0,2153.0,47.65443567115653,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_182,793.0,1342.0,59.09090909090909,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_268,749.0,1274.0,58.791208791208796,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_63,1975.0,2769.0,71.32538822679668,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_108,4302.0,11241.0,38.27061649319455,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_78,2929.0,3995.0,73.31664580725908,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_231,1414.0,3006.0,47.03925482368596,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_310,858.0,1938.0,44.27244582043344,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_208,1390.0,2014.0,69.01688182720953,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_92,1011.0,1498.0,67.48998664886516,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_20,366.0,1190.0,30.756302521008404,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_210,431.0,694.0,62.10374639769453,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_218,1313.0,1925.0,68.20779220779221,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_326,2375.0,3128.0,75.92710997442455,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_279,2152.0,3759.0,57.24926842245278,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_275,941.0,1512.0,62.235449735449734,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_40,632.0,1191.0,53.064651553316544,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_151,452.0,766.0,59.00783289817232,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_283,559.0,870.0,64.25287356321839,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_341,2949.0,4668.0,63.17480719794345,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_32,1493.0,2856.0,52.27591036414566,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_224,2575.0,3971.0,64.84512717199698,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_364,3784.0,11157.0,33.91592722057901,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_219,719.0,1489.0,48.28744123572868,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_16,681.0,1083.0,62.880886426592795,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_263,1653.0,2428.0,68.08072487644151,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_304,3970.0,5395.0,73.58665430954588,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_376,753.0,1665.0,45.22522522522522,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_217,2545.0,3213.0,79.20946156240274,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_80,688.0,1374.0,50.072780203784575,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_122,420.0,852.0,49.29577464788733,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_42,360.0,771.0,46.69260700389105,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_152,554.0,1146.0,48.34205933682373,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_110,1022.0,2306.0,44.31916738941891,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_246,582.0,934.0,62.31263383297645,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_75,307.0,578.0,53.11418685121107,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_168,981.0,1761.0,55.70698466780238,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_314,832.0,1479.0,56.254225828262335,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_333,1513.0,2254.0,67.12511091393078,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_64,2146.0,2573.0,83.4045860862806,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_206,828.0,1522.0,54.402102496714846,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_106,1062.0,1540.0,68.96103896103895,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_113,688.0,1239.0,55.528652138821634,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_298,1240.0,1918.0,64.65067778936393,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_162,1028.0,1627.0,63.18377381684081,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_238,1460.0,2324.0,62.822719449225474,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_68,929.0,1398.0,66.45207439198856,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_188,829.0,1487.0,55.74983187626093,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_155,1428.0,2360.0,60.50847457627119,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_362,1507.0,2407.0,62.609056917324466,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_17,2730.0,3669.0,74.40719542109566,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_313,851.0,1260.0,67.53968253968254,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_250,3418.0,8638.0,39.5693447557305,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_233,1028.0,1874.0,54.85592315901814,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_76,1919.0,2930.0,65.49488054607508,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_125,1236.0,1685.0,73.35311572700297,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_366,908.0,1600.0,56.75,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_10,580.0,1267.0,45.77742699289661,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_329,31799.0,71441.0,44.51085511121065,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_124,1135.0,2020.0,56.188118811881196,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_141,1047.0,1922.0,54.47450572320499,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_88,744.0,1502.0,49.533954727030626,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_225,2075.0,3101.0,66.91389874234119,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_300,1409.0,2168.0,64.99077490774908,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_1,59.0,315.0,18.73015873015873,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_160,1728.0,2726.0,63.38958180484225,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_280,1142.0,1620.0,70.49382716049382,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_101,1815.0,2537.0,71.54119038234134,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_53,2462.0,3388.0,72.66824085005904,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_255,1950.0,3034.0,64.27158866183257,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_93,2077.0,2911.0,71.3500515286843,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_123,4091.0,9241.0,44.27010063845904,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_66,1505.0,3196.0,47.090112640801,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_200,413.0,691.0,59.7684515195369,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_339,2097.0,2843.0,73.76011255715792,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_24,554.0,953.0,58.13221406086044,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_378,502.0,873.0,57.50286368843069,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_186,1338.0,2607.0,51.32336018411968,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_305,798.0,1483.0,53.80984490896831,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_282,4990.0,13712.0,36.39148191365227,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_369,1671.0,2558.0,65.32447224394058,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_127,1791.0,2504.0,71.52555910543131,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_15,1515.0,2015.0,75.18610421836229,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_176,900.0,1409.0,63.875088715401,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_158,667.0,1145.0,58.25327510917031,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_292,1698.0,2229.0,76.17765814266487,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_128,2789.0,4127.0,67.57935546401744,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_370,1354.0,2010.0,67.363184079602,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_112,922.0,1439.0,64.0722724113968,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_190,307.0,543.0,56.537753222836095,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_271,4253.0,6413.0,66.31841571807267,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_21,611.0,896.0,68.19196428571429,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_327,299.0,837.0,35.722819593787335,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_297,1739.0,2843.0,61.167780513542034,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_115,1070.0,1484.0,72.10242587601078,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_228,2089.0,3346.0,62.43275552898984,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_140,1862.0,2570.0,72.45136186770428,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_372,806.0,1300.0,62.0,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_82,1075.0,1721.0,62.46368390470657,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_114,2661.0,3962.0,67.1630489651691,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_183,1072.0,3161.0,33.91331857007276,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_316,1477.0,1983.0,74.48310640443772,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_148,1666.0,2385.0,69.85324947589099,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_285,2776.0,3942.0,70.42110603754439,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_61,1999.0,4764.0,41.960537363560036,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_281,879.0,1620.0,54.25925925925926,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_5,2207.0,2974.0,74.2098184263618,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_94,1040.0,1694.0,61.393152302243216,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_156,922.0,1228.0,75.0814332247557,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_296,1137.0,1822.0,62.403951701427005,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_346,803.0,2145.0,37.43589743589744,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_354,1485.0,2415.0,61.49068322981367,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_9,1835.0,2463.0,74.50263905805927,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_223,1227.0,1658.0,74.00482509047045,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_347,1193.0,1701.0,70.13521457965902,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_230,741.0,1191.0,62.21662468513854,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_179,2321.0,3610.0,64.29362880886427,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_83,954.0,1336.0,71.40718562874252,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_335,2594.0,3516.0,73.77701934015927,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_222,2451.0,3562.0,68.80965749578888,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_154,893.0,1410.0,63.33333333333333,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_209,737.0,1347.0,54.71417965850037,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_95,1746.0,2466.0,70.8029197080292,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_161,1036.0,1576.0,65.73604060913706,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_205,535.0,859.0,62.28172293364377,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_73,8.0,19.0,42.10526315789473,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_207,1644.0,2782.0,59.0941768511862,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_65,2020.0,3037.0,66.51300625617385,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_323,1426.0,1995.0,71.47869674185465,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_308,1342.0,2056.0,65.27237354085604,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_373,831.0,1336.0,62.20059880239521,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_131,1510.0,2330.0,64.8068669527897,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_340,1385.0,2726.0,50.807043286867206,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_235,1137.0,1617.0,70.31539888682747,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_277,1024.0,1678.0,61.025029797377826,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_242,603.0,1335.0,45.1685393258427,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_157,1593.0,2684.0,59.35171385991058,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_149,1506.0,2399.0,62.77615673197165,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_359,2071.0,3052.0,67.85714285714286,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_111,1682.0,2858.0,58.85234429671099,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_334,2171.0,3030.0,71.65016501650166,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_116,162.0,263.0,61.59695817490495,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_150,659.0,1249.0,52.76220976781425,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_189,1498.0,2008.0,74.60159362549801,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_164,347.0,543.0,63.90423572744015,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_2,1525.0,2118.0,72.00188857412654,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_258,275.0,434.0,63.36405529953917,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_232,584.0,1114.0,52.42369838420108,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_318,1810.0,3040.0,59.539473684210535,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_229,592.0,931.0,63.587540279269604,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_100,5.0,82.0,6.097560975609756,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_312,815.0,1087.0,74.9770009199632,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_132,554.0,984.0,56.30081300813008,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_87,1136.0,1706.0,66.58851113716295,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_170,2537.0,3399.0,74.63959988231834,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_129,736.0,1277.0,57.63508222396241,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_71,1234.0,1956.0,63.0879345603272,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_350,889.0,1360.0,65.36764705882354,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_193,2572.0,4128.0,62.3062015503876,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_166,314.0,793.0,39.59646910466583,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_236,880.0,1361.0,64.65833945628215,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_269,832.0,1670.0,49.82035928143713,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_187,671.0,1337.0,50.186985789080026,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_363,1378.0,1827.0,75.42419266557198,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_59,2058.0,3146.0,65.41640178003814,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_266,1156.0,1516.0,76.2532981530343,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_284,941.0,1277.0,73.68833202819107,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_262,825.0,1401.0,58.886509635974306,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_377,1226.0,1994.0,61.48445336008024,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_355,1566.0,2092.0,74.8565965583174,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_201,1590.0,2444.0,65.05728314238952,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_35,1983.0,4111.0,48.236438822670884,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_299,1920.0,2623.0,73.1986275257339,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_105,2386.0,3335.0,71.54422788605697,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_180,1117.0,1578.0,70.78580481622306,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_23,1246.0,2417.0,51.5515101365329,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_203,1071.0,2046.0,52.34604105571847,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_195,2717.0,3540.0,76.75141242937853,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_256,1459.0,1895.0,76.99208443271768,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_18,1668.0,2532.0,65.87677725118483,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_102,1007.0,1338.0,75.26158445440957,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_252,1180.0,2245.0,52.56124721603563,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_49,24.0,93.0,25.806451612903224,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_227,1219.0,1601.0,76.13991255465335,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_245,1285.0,1595.0,80.56426332288402,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_25,46.0,110.0,41.81818181818181,bad
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_204,708.0,1272.0,55.660377358490564,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_211,1625.0,2244.0,72.41532976827094,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_39,2241.0,3306.0,67.7858439201452,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_62,321.0,536.0,59.88805970149254,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_212,2305.0,3805.0,60.578186596583436,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_31,1744.0,2499.0,69.78791516606643,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_213,1512.0,2046.0,73.90029325513197,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_143,956.0,2011.0,47.538538040775734,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_374,706.0,980.0,72.0408163265306,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_181,658.0,913.0,72.07009857612267,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_293,516.0,759.0,67.98418972332016,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_184,755.0,1643.0,45.952525867315885,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_261,1974.0,2708.0,72.89512555391433,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_58,989.0,1371.0,72.13712618526623,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_259,2271.0,3154.0,72.00380469245403,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_278,1948.0,3821.0,50.98141847683853,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_221,1391.0,1812.0,76.76600441501104,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_36,1842.0,3086.0,59.68891769280622,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_337,1172.0,1677.0,69.88670244484197,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_30,704.0,1145.0,61.48471615720524,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_8,1392.0,2041.0,68.20186183243509,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_353,1071.0,1319.0,81.19787717968158,good
PZ-MB-TChIC-Gastd3-rep3-H3K4me3-2_311,1132.0,1557.0,72.703917790623,good
